Airline,AirlineID,Source airport,Source airport ID,Destination airport,Destination airport ID,Role,Equipment
AA,AAL,JFK,3797,TLV,1590,CA,777
AA,AAL,TLV,1590,JFK,3797,CA,777
AA,AAL,JFK,3797,MXP,1524,CA,777
AA,AAL,MXP,1524,JFK,3797,CA,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,MAD,1229,CA,777
AA,AAL,MAD,1229,JFK,3797,CA,777
AA,AAL,JFK,3797,BCN,1218,CA,777
AA,AAL,BCN,1218,JFK,3797,CA,777
AA,AAL,JFK,3797,TLV,1590,CA,777
AA,AAL,TLV,1590,JFK,3797,CA,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,DEL,3093,RC,777
AA,AAL,DEL,3093,JFK,3797,RC,777
AA,AAL,JFK,3797,DEL,3093,CA,777
AA,AAL,DEL,3093,JFK,3797,CA,777
AA,AAL,JFK,3797,GIG,2560,CA,777
AA,AAL,GIG,2560,JFK,3797,DH,777
AA,AAL,JFK,3797,CDG,1382,CA,777
AA,AAL,CDG,1382,JFK,3797,CA,777
AA,AAL,JFK,3797,MAD,1229,CA,777
AA,AAL,MAD,1229,JFK,3797,CA,777
AA,AAL,JFK,3797,EZE,3988,CA,777
AA,AAL,EZE,3988,JFK,3797,CA,777
AA,AAL,JFK,3797,MXP,1524,CA,777
AA,AAL,MXP,1524,JFK,3797,CA,777
AA,AAL,JFK,3797,CDG,1382,CA,777
AA,AAL,CDG,1382,JFK,3797,CA,777
AA,AAL,JFK,3797,LHR,507,CA,777
AA,AAL,LHR,507,JFK,3797,CA,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,JFK,3797,CA,777
AA,AAL,JFK,3797,MAD,1229,CA,777
AA,AAL,MAD,1229,JFK,3797,CA,777
AA,AAL,JFK,3797,EZE,3988,CA,777
AA,AAL,EZE,3988,JFK,3797,CA,777
AA,AAL,JFK,3797,BCN,1218,CA,777
AA,AAL,BCN,1218,JFK,3797,CA,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,CDG,1382,CA,777
AA,AAL,CDG,1382,JFK,3797,CA,777
AA,AAL,JFK,3797,SCL,2650,CA,777
AA,AAL,SCL,2650,JFK,3797,CA,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,LHR,507,CA,777
AA,AAL,LHR,507,JFK,3797,CA,777
AA,AAL,JFK,3797,MAD,1229,CA,777
AA,AAL,MAD,1229,JFK,3797,CA,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,MAD,1229,CA,777
AA,AAL,MAD,1229,JFK,3797,CA,777
AA,AAL,JFK,3797,CDG,1382,CA,777
AA,AAL,CDG,1382,JFK,3797,CA,777
AA,AAL,JFK,3797,DOH,11051,CA,777
AA,AAL,DOH,11051,JFK,3797,CA,777
AA,AAL,JFK,3797,DOH,11051,CA,777
AA,AAL,DOH,11051,JFK,3797,CA,777
AA,AAL,JFK,3797,MAD,1229,CA,777
AA,AAL,MAD,1229,JFK,3797,CA,777
AA,AAL,JFK,3797,LHR,507,CA,777
AA,AAL,LHR,507,JFK,3797,CA,777
AA,AAL,JFK,3797,LHR,507,CA,777
AA,AAL,LHR,507,JFK,3797,CA,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,CDG,1382,CA,777
AA,AAL,CDG,1382,JFK,3797,CA,777
AA,AAL,JFK,3797,DEL,3093,RC,777
AA,AAL,DEL,3093,JFK,3797,RC,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,GIG,2560,CA,777
AA,AAL,GIG,2560,JFK,3797,CA,777
AA,AAL,JFK,3797,EZE,3988,CA,777
AA,AAL,EZE,3988,JFK,3797,CA,777
AA,AAL,JFK,3797,TLV,1590,CA,777
AA,AAL,TLV,1590,JFK,3797,CA,777
AA,AAL,JFK,3797,BCN,1218,CA,777
AA,AAL,BCN,1218,JFK,3797,CA,777
AA,AAL,JFK,3797,DOH,11051,CA,777
AA,AAL,DOH,11051,JFK,3797,CA,777
AA,AAL,JFK,3797,DEL,3093,RC,777
AA,AAL,DEL,3093,JFK,3797,RC,777
AA,AAL,JFK,3797,TLV,1590,CA,777
AA,AAL,TLV,1590,JFK,3797,CA,777
AA,AAL,JFK,3797,MXP,1524,CA,777
AA,AAL,MXP,1524,JFK,3797,CA,777
AA,AAL,JFK,3797,FCO,1555,CA,777
AA,AAL,FCO,1555,JFK,3797,CA,777
AA,AAL,JFK,3797,FCO,1555,CA,777
AA,AAL,FCO,1555,JFK,3797,CA,777
AA,AAL,JFK,3797,GRU,2564,CA,777
AA,AAL,GRU,2564,JFK,3797,CA,777
AA,AAL,JFK,3797,ATH,3941,CA,777
AA,AAL,ATH,3941,JFK,3797,CA,777
AA,AAL,JFK,3797,FCO,1555,CA,777
AA,AAL,FCO,1555,JFK,3797,CA,777
AA,AAL,JFK,3797,ATH,3941,CA,777
AA,AAL,ATH,3941,JFK,3797,CA,777
AA,AAL,JFK,3797,FCO,1555,CA,777
AA,AAL,FCO,1555,JFK,3797,CA,777
AA,AAL,JFK,3797,FCO,1555,CA,777
AA,AAL,FCO,1555,JFK,3797,CA,777
AA,AAL,JFK,3797,CDG,1382,CA,777
AA,AAL,CDG,1382,JFK,3797,CA,777
